Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),,,,Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/24/2016 13:55:00,LONGIL,61762,40.49,4.85,-0.01,,,,,,,,,
01/24/2016 13:55:00,MHK VL,61756,37.42,1.78,0,,,,,,,,,
01/24/2016 13:55:00,MILLWD,61759,39.27,3.64,0,,,,,,,,,
01/24/2016 13:55:00,N.Y.C.,61761,39.27,3.64,0,,,,,,,,,
01/24/2016 13:55:00,NORTH,61755,35.24,-0.39,0,,,,,,,,,
01/24/2016 13:55:00,NPX,61845,38.66,3.03,0,,,,,,,,,
01/24/2016 13:55:00,O H,61846,32.64,-2.99,0,,,,,,,,,
01/24/2016 13:55:00,PJM,61847,36.81,1.17,0,,,,,,,,,
01/24/2016 13:55:00,WEST,61752,32.96,-2.67,0,,,,,,,,,
01/24/2016 14:00:00,CAPITL,61757,33.34,2.35,0,,,,,,,,,
01/24/2016 14:00:00,CENTRL,61754,31.26,0.28,0,,,,,,,,,
01/24/2016 14:00:00,DUNWOD,61760,33.96,2.97,0,,,,,,,,,
01/24/2016 14:00:00,GENESE,61753,29.93,-1.05,0,,,,,,,,,
01/24/2016 14:00:00,H Q,61844,30.3,-0.68,0,,,,,,,,,
01/24/2016 14:00:00,HUD VL,61758,33.99,3,0,,,,,,,,,
01/24/2016 14:00:00,LONGIL,61762,35.08,4.09,-0.01,,,,,,,,,
01/24/2016 14:00:00,MHK VL,61756,32.53,1.55,0,,,,,,,,,
01/24/2016 14:00:00,MILLWD,61759,34.08,3.1,0,,,,,,,,,
01/24/2016 14:00:00,N.Y.C.,61761,34.08,3.1,0,,,,,,,,,
01/24/2016 14:00:00,NORTH,61755,30.65,-0.34,0,,,,,,,,,
01/24/2016 14:00:00,NPX,61845,33.56,2.57,0,,,,,,,,,
01/24/2016 14:00:00,O H,61846,28.51,-2.48,0,,,,,,,,,
01/24/2016 14:00:00,PJM,61847,32.01,1.02,0,,,,,,,,,
01/24/2016 14:00:00,WEST,61752,28.82,-2.17,0,,,,,,,,,
01/24/2016 14:05:00,CAPITL,61757,32.89,2.32,0,,,,,,,,,
01/24/2016 14:05:00,CENTRL,61754,30.87,0.31,0,,,,,,,,,
01/24/2016 14:05:00,DUNWOD,61760,33.53,2.96,0,,,,,,,,,
01/24/2016 14:05:00,GENESE,61753,29.49,-1.07,0,,,,,,,,,
01/24/2016 14:05:00,H Q,61844,29.89,-0.67,0,,,,,,,,,
01/24/2016 14:05:00,HUD VL,61758,33.56,3,0,,,,,,,,,
01/24/2016 14:05:00,LONGIL,61762,34.73,4.16,-0.01,,,,,,,,,
01/24/2016 14:05:00,MHK VL,61756,32.12,1.56,0,,,,,,,,,
01/24/2016 14:05:00,MILLWD,61759,33.65,3.09,0,,,,,,,,,
01/24/2016 14:05:00,N.Y.C.,61761,33.65,3.09,0,,,,,,,,,
01/24/2016 14:05:00,NORTH,61755,30.23,-0.34,0,,,,,,,,,
01/24/2016 14:05:00,NPX,61845,33.1,2.54,0,,,,,,,,,
01/24/2016 14:05:00,O H,61846,28.12,-2.45,0,,,,,,,,,
01/24/2016 14:05:00,PJM,61847,31.6,1.04,0,,,,,,,,,
01/24/2016 14:05:00,WEST,61752,28.39,-2.17,0,,,,,,,,,
01/24/2016 14:10:00,CAPITL,61757,31.76,2.24,0,,,,,,,,,
01/24/2016 14:10:00,CENTRL,61754,29.78,0.27,0,,,,,,,,,
01/24/2016 14:10:00,DUNWOD,61760,32.38,2.86,0,,,,,,,,,
01/24/2016 14:10:00,GENESE,61753,28.49,-1.03,0,,,,,,,,,
01/24/2016 14:10:00,H Q,61844,28.87,-0.65,0,,,,,,,,,
01/24/2016 14:10:00,HUD VL,61758,32.41,2.89,0,,,,,,,,,
01/24/2016 14:10:00,LONGIL,61762,33.48,3.96,-0.01,,,,,,,,,
01/24/2016 14:10:00,MHK VL,61756,31,1.48,0,,,,,,,,,
01/24/2016 14:10:00,MILLWD,61759,32.5,2.98,0,,,,,,,,,
01/24/2016 14:10:00,N.Y.C.,61761,32.5,2.98,0,,,,,,,,,
01/24/2016 14:10:00,NORTH,61755,29.2,-0.32,0,,,,,,,,,
01/24/2016 14:10:00,NPX,61845,31.97,2.45,0,,,,,,,,,
01/24/2016 14:10:00,O H,61846,27.16,-2.36,0,,,,,,,,,
01/24/2016 14:10:00,PJM,61847,30.49,0.97,0,,,,,,,,,
01/24/2016 14:10:00,WEST,61752,27.42,-2.1,0,,,,,,,,,
01/24/2016 14:15:00,CAPITL,61757,31.57,2.26,0,,,,,,,,,
01/24/2016 14:15:00,CENTRL,61754,29.58,0.26,0,,,,,,,,,
01/24/2016 14:15:00,DUNWOD,61760,32.13,2.81,0,,,,,,,,,
01/24/2016 14:15:00,GENESE,61753,28.29,-1.03,0,,,,,,,,,
01/24/2016 14:15:00,H Q,61844,28.67,-0.65,0,,,,,,,,,
01/24/2016 14:15:00,HUD VL,61758,32.19,2.87,0,,,,,,,,,
01/24/2016 14:15:00,LONGIL,61762,33.28,3.96,-0.01,,,,,,,,,
01/24/2016 14:15:00,MHK VL,61756,30.78,1.47,0,,,,,,,,,
01/24/2016 14:15:00,MILLWD,61759,32.28,2.96,0,,,,,,,,,
01/24/2016 14:15:00,N.Y.C.,61761,32.28,2.96,0,,,,,,,,,
01/24/2016 14:15:00,NORTH,61755,28.96,-0.35,0,,,,,,,,,
01/24/2016 14:15:00,NPX,61845,31.75,2.43,0,,,,,,,,,
01/24/2016 14:15:00,O H,61846,26.97,-2.35,0,,,,,,,,,
01/24/2016 14:15:00,PJM,61847,30.31,1,0,,,,,,,,,
01/24/2016 14:15:00,WEST,61752,27.23,-2.08,0,,,,,,,,,
01/24/2016 14:20:00,CAPITL,61757,33.01,2.39,0,,,,,,,,,
01/24/2016 14:20:00,CENTRL,61754,30.89,0.27,0,,,,,,,,,
01/24/2016 14:20:00,DUNWOD,61760,33.56,2.94,0,,,,,,,,,
01/24/2016 14:20:00,GENESE,61753,29.58,-1.04,0,,,,,,,,,
01/24/2016 14:20:00,H Q,61844,29.94,-0.67,0,,,,,,,,,
01/24/2016 14:20:00,HUD VL,61758,33.59,2.97,0,,,,,,,,,
01/24/2016 14:20:00,LONGIL,61762,41.82,4.13,-7.07,,,,,,,,,
01/24/2016 14:20:00,MHK VL,61756,32.15,1.53,0,,,,,,,,,
01/24/2016 14:20:00,MILLWD,61759,33.68,3.06,0,,,,,,,,,
01/24/2016 14:20:00,N.Y.C.,61761,33.65,3.03,0,,,,,,,,,
01/24/2016 14:20:00,NORTH,61755,30.25,-0.37,0,,,,,,,,,
01/24/2016 14:20:00,NPX,61845,33.19,2.57,0,,,,,,,,,
01/24/2016 14:20:00,O H,61846,28.17,-2.45,0,,,,,,,,,
01/24/2016 14:20:00,PJM,61847,31.6,0.98,0,,,,,,,,,
01/24/2016 14:20:00,WEST,61752,28.47,-2.14,0,,,,,,,,,
01/24/2016 14:25:00,CAPITL,61757,33.21,2.37,0,,,,,,,,,
01/24/2016 14:25:00,CENTRL,61754,31.15,0.31,0,,,,,,,,,
01/24/2016 14:25:00,DUNWOD,61760,33.77,2.93,0,,,,,,,,,
01/24/2016 14:25:00,GENESE,61753,29.79,-1.05,0,,,,,,,,,
01/24/2016 14:25:00,H Q,61844,30.16,-0.68,0,,,,,,,,,
01/24/2016 14:25:00,HUD VL,61758,33.83,2.99,0,,,,,,,,,
01/24/2016 14:25:00,LONGIL,61762,42,4.13,-7.03,,,,,,,,,
01/24/2016 14:25:00,MHK VL,61756,32.38,1.54,0,,,,,,,,,
01/24/2016 14:25:00,MILLWD,61759,33.89,3.05,0,,,,,,,,,
01/24/2016 14:25:00,N.Y.C.,61761,33.89,3.05,0,,,,,,,,,
01/24/2016 14:25:00,NORTH,61755,30.47,-0.37,0,,,,,,,,,
01/24/2016 14:25:00,NPX,61845,33.43,2.59,0,,,,,,,,,
01/24/2016 14:25:00,O H,61846,28.4,-2.44,0,,,,,,,,,
01/24/2016 14:25:00,PJM,61847,31.85,1.02,0,,,,,,,,,
01/24/2016 14:25:00,WEST,61752,28.68,-2.16,0,,,,,,,,,
01/24/2016 14:30:00,CAPITL,61757,33.12,2.37,0,,,,,,,,,
01/24/2016 14:30:00,CENTRL,61754,31.03,0.28,0,,,,,,,,,
01/24/2016 14:30:00,DUNWOD,61760,33.68,2.92,0,,,,,,,,,
01/24/2016 14:30:00,GENESE,61753,29.71,-1.05,0,,,,,,,,,
01/24/2016 14:30:00,H Q,61844,30.11,-0.65,0,,,,,,,,,
01/24/2016 14:30:00,HUD VL,61758,33.71,2.95,0,,,,,,,,,
01/24/2016 14:30:00,LONGIL,61762,34.85,4.09,-0.01,,,,,,,,,
01/24/2016 14:30:00,MHK VL,61756,32.29,1.54,0,,,,,,,,,
01/24/2016 14:30:00,MILLWD,61759,33.8,3.05,0,,,,,,,,,
01/24/2016 14:30:00,N.Y.C.,61761,33.77,3.02,0,,,,,,,,,
01/24/2016 14:30:00,NORTH,61755,30.42,-0.34,0,,,,,,,,,
01/24/2016 14:30:00,NPX,61845,33.31,2.55,0,,,,,,,,,
01/24/2016 14:30:00,O H,61846,28.32,-2.43,0,,,,,,,,,
01/24/2016 14:30:00,PJM,61847,31.74,0.98,0,,,,,,,,,
01/24/2016 14:30:00,WEST,61752,28.6,-2.15,0,,,,,,,,,
01/24/2016 14:35:00,CAPITL,61757,33.4,2.39,0,,,,,,,,,
01/24/2016 14:35:00,CENTRL,61754,31.33,0.31,0,,,,,,,,,
01/24/2016 14:35:00,DUNWOD,61760,33.93,2.91,0,,,,,,,,,
01/24/2016 14:35:00,GENESE,61753,29.99,-1.02,0,,,,,,,,,
01/24/2016 14:35:00,H Q,61844,30.36,-0.65,0,,,,,,,,,
01/24/2016 14:35:00,HUD VL,61758,33.99,2.98,0,,,,,,,,,
01/24/2016 14:35:00,LONGIL,61762,35.08,4.06,-0.01,,,,,,,,,
01/24/2016 14:35:00,MHK VL,61756,32.56,1.55,0,,,,,,,,,
01/24/2016 14:35:00,MILLWD,61759,34.06,3.04,0,,,,,,,,,
01/24/2016 14:35:00,N.Y.C.,61761,34.02,3.01,0,,,,,,,,,
01/24/2016 14:35:00,NORTH,61755,30.67,-0.34,0,,,,,,,,,
01/24/2016 14:35:00,NPX,61845,33.59,2.57,0,,,,,,,,,
01/24/2016 14:35:00,O H,61846,28.6,-2.42,0,,,,,,,,,
01/24/2016 14:35:00,PJM,61847,32.01,0.99,0,,,,,,,,,
01/24/2016 14:35:00,WEST,61752,28.9,-2.11,0,,,,,,,,,
01/24/2016 14:40:00,CAPITL,61757,33.25,2.41,0,,,,,,,,,
01/24/2016 14:40:00,CENTRL,61754,31.12,0.28,0,,,,,,,,,
01/24/2016 14:40:00,DUNWOD,61760,33.77,2.93,0,,,,,,,,,
01/24/2016 14:40:00,GENESE,61753,29.76,-1.08,0,,,,,,,,,
01/24/2016 14:40:00,H Q,61844,30.19,-0.65,0,,,,,,,,,
01/24/2016 14:40:00,HUD VL,61758,33.83,2.99,0,,,,,,,,,
01/24/2016 14:40:00,LONGIL,61762,34.92,4.07,-0.01,,,,,,,,,
01/24/2016 14:40:00,MHK VL,61756,32.38,1.54,0,,,,,,,,,
01/24/2016 14:40:00,MILLWD,61759,33.89,3.05,0,,,,,,,,,
01/24/2016 14:40:00,N.Y.C.,61761,33.89,3.05,0,,,,,,,,,
01/24/2016 14:40:00,NORTH,61755,30.47,-0.37,0,,,,,,,,,
01/24/2016 14:40:00,NPX,61845,33.43,2.59,0,,,,,,,,,
01/24/2016 14:40:00,O H,61846,28.34,-2.5,0,,,,,,,,,
01/24/2016 14:40:00,PJM,61847,31.83,0.99,0,,,,,,,,,
01/24/2016 14:40:00,WEST,61752,28.62,-2.22,0,,,,,,,,,
01/24/2016 14:45:00,CAPITL,61757,32.01,2.32,0,,,,,,,,,
01/24/2016 14:45:00,CENTRL,61754,29.92,0.24,0,,,,,,,,,
01/24/2016 14:45:00,DUNWOD,61760,32.51,2.82,0,,,,,,,,,
01/24/2016 14:45:00,GENESE,61753,28.62,-1.07,0,,,,,,,,,
01/24/2016 14:45:00,H Q,61844,29.06,-0.62,0,,,,,,,,,
01/24/2016 14:45:00,HUD VL,61758,32.54,2.85,0,,,,,,,,,
01/24/2016 14:45:00,LONGIL,61762,33.64,3.95,-0.01,,,,,,,,,
01/24/2016 14:45:00,MHK VL,61756,31.14,1.45,0,,,,,,,,,
01/24/2016 14:45:00,MILLWD,61759,32.63,2.94,0,,,,,,,,,
01/24/2016 14:45:00,N.Y.C.,61761,32.6,2.91,0,,,,,,,,,
01/24/2016 14:45:00,NORTH,61755,29.33,-0.35,0,,,,,,,,,
01/24/2016 14:45:00,NPX,61845,32.18,2.49,0,,,,,,,,,
01/24/2016 14:45:00,O H,61846,27.25,-2.43,0,,,,,,,,,
01/24/2016 14:45:00,PJM,61847,30.58,0.89,0,,,,,,,,,
01/24/2016 14:45:00,WEST,61752,27.52,-2.17,0,,,,,,,,,
01/24/2016 14:50:00,CAPITL,61757,31.91,2.31,0,,,,,,,,,
01/24/2016 14:50:00,CENTRL,61754,29.86,0.27,0,,,,,,,,,
01/24/2016 14:50:00,DUNWOD,61760,32.41,2.81,0,,,,,,,,,
01/24/2016 14:50:00,GENESE,61753,28.59,-1.01,0,,,,,,,,,
01/24/2016 14:50:00,H Q,61844,28.95,-0.65,0,,,,,,,,,
01/24/2016 14:50:00,HUD VL,61758,32.44,2.84,0,,,,,,,,,
01/24/2016 14:50:00,LONGIL,61762,33.48,3.88,-0.01,,,,,,,,,
01/24/2016 14:50:00,MHK VL,61756,31.08,1.48,0,,,,,,,,,
01/24/2016 14:50:00,MILLWD,61759,32.53,2.93,0,,,,,,,,,
01/24/2016 14:50:00,N.Y.C.,61761,32.5,2.9,0,,,,,,,,,
01/24/2016 14:50:00,NORTH,61755,29.21,-0.39,0,,,,,,,,,
01/24/2016 14:50:00,NPX,61845,32.08,2.49,0,,,,,,,,,
01/24/2016 14:50:00,O H,61846,27.26,-2.34,0,,,,,,,,,
01/24/2016 14:50:00,PJM,61847,30.54,0.95,0,,,,,,,,,
01/24/2016 14:50:00,WEST,61752,27.53,-2.07,0,,,,,,,,,
01/24/2016 14:55:00,CAPITL,61757,33.09,2.4,0,,,,,,,,,
01/24/2016 14:55:00,CENTRL,61754,30.97,0.28,0,,,,,,,,,
01/24/2016 14:55:00,DUNWOD,61760,33.61,2.92,0,,,,,,,,,
01/24/2016 14:55:00,GENESE,61753,29.59,-1.1,0,,,,,,,,,
01/24/2016 14:55:00,H Q,61844,30.02,-0.68,0,,,,,,,,,
01/24/2016 14:55:00,HUD VL,61758,33.67,2.98,0,,,,,,,,,
01/24/2016 14:55:00,LONGIL,61762,34.78,4.08,-0.01,,,,,,,,,
01/24/2016 14:55:00,MHK VL,61756,32.23,1.53,0,,,,,,,,,
01/24/2016 14:55:00,MILLWD,61759,33.73,3.04,0,,,,,,,,,
01/24/2016 14:55:00,N.Y.C.,61761,33.7,3.01,0,,,,,,,,,
01/24/2016 14:55:00,NORTH,61755,30.26,-0.43,0,,,,,,,,,
01/24/2016 14:55:00,NPX,61845,33.27,2.58,0,,,,,,,,,
01/24/2016 14:55:00,O H,61846,28.18,-2.52,0,,,,,,,,,
01/24/2016 14:55:00,PJM,61847,31.68,0.98,0,,,,,,,,,
01/24/2016 14:55:00,WEST,61752,28.45,-2.24,0,,,,,,,,,
01/24/2016 15:00:00,CAPITL,61757,33.13,2.4,0,,,,,,,,,
01/24/2016 15:00:00,CENTRL,61754,31.07,0.34,0,,,,,,,,,
01/24/2016 15:00:00,DUNWOD,61760,33.61,2.89,0,,,,,,,,,
01/24/2016 15:00:00,GENESE,61753,29.68,-1.04,0,,,,,,,,,
01/24/2016 15:00:00,H Q,61844,30.02,-0.71,0,,,,,,,,,
01/24/2016 15:00:00,HUD VL,61758,33.68,2.95,0,,,,,,,,,
01/24/2016 15:00:00,LONGIL,61762,41.88,4.12,-7.04,,,,,,,,,
01/24/2016 15:00:00,MHK VL,61756,32.26,1.54,0,,,,,,,,,
01/24/2016 15:00:00,MILLWD,61759,33.77,3.04,0,,,,,,,,,
01/24/2016 15:00:00,N.Y.C.,61761,33.74,3.01,0,,,,,,,,,
01/24/2016 15:00:00,NORTH,61755,30.2,-0.52,0,,,,,,,,,
01/24/2016 15:00:00,NPX,61845,33.28,2.55,0,,,,,,,,,
01/24/2016 15:00:00,O H,61846,28.27,-2.46,0,,,,,,,,,
01/24/2016 15:00:00,PJM,61847,31.71,0.98,0,,,,,,,,,
01/24/2016 15:00:00,WEST,61752,28.55,-2.18,0,,,,,,,,,
01/24/2016 15:05:00,CAPITL,61757,31.57,2.26,0,,,,,,,,,
01/24/2016 15:05:00,CENTRL,61754,29.55,0.23,0,,,,,,,,,
01/24/2016 15:05:00,DUNWOD,61760,32.13,2.81,0,,,,,,,,,
01/24/2016 15:05:00,GENESE,61753,28.23,-1.08,0,,,,,,,,,
01/24/2016 15:05:00,H Q,61844,28.67,-0.65,0,,,,,,,,,
01/24/2016 15:05:00,HUD VL,61758,32.19,2.87,0,,,,,,,,,
01/24/2016 15:05:00,LONGIL,61762,40.58,3.96,-7.31,,,,,,,,,
01/24/2016 15:05:00,MHK VL,61756,30.78,1.47,0,,,,,,,,,
01/24/2016 15:05:00,MILLWD,61759,32.25,2.93,0,,,,,,,,,
01/24/2016 15:05:00,N.Y.C.,61761,32.25,2.93,0,,,,,,,,,
01/24/2016 15:05:00,NORTH,61755,28.82,-0.5,0,,,,,,,,,
01/24/2016 15:05:00,NPX,61845,31.75,2.43,0,,,,,,,,,
01/24/2016 15:05:00,O H,61846,26.82,-2.49,0,,,,,,,,,
01/24/2016 15:05:00,PJM,61847,30.19,0.88,0,,,,,,,,,
01/24/2016 15:05:00,WEST,61752,27.09,-2.23,0,,,,,,,,,
01/24/2016 15:10:00,CAPITL,61757,33.17,2.37,0,,,,,,,,,
01/24/2016 15:10:00,CENTRL,61754,31.08,0.28,0,,,,,,,,,
01/24/2016 15:10:00,DUNWOD,61760,33.69,2.89,0,,,,,,,,,
01/24/2016 15:10:00,GENESE,61753,29.69,-1.11,0,,,,,,,,,
01/24/2016 15:10:00,H Q,61844,30.12,-0.68,0,,,,,,,,,
01/24/2016 15:10:00,HUD VL,61758,33.76,2.96,0,,,,,,,,,
01/24/2016 15:10:00,LONGIL,61762,40.8,4.13,-5.87,,,,,,,,,
01/24/2016 15:10:00,MHK VL,61756,32.34,1.54,0,,,,,,,,,
01/24/2016 15:10:00,MILLWD,61759,33.85,3.05,0,,,,,,,,,
01/24/2016 15:10:00,N.Y.C.,61761,33.82,3.02,0,,,,,,,,,
01/24/2016 15:10:00,NORTH,61755,30.3,-0.49,0,,,,,,,,,
01/24/2016 15:10:00,NPX,61845,33.35,2.55,0,,,,,,,,,
01/24/2016 15:10:00,O H,61846,28.21,-2.59,0,,,,,,,,,
01/24/2016 15:10:00,PJM,61847,31.72,0.92,0,,,,,,,,,
01/24/2016 15:10:00,WEST,61752,28.49,-2.31,0,,,,,,,,,
01/24/2016 15:15:00,CAPITL,61757,33.89,2.45,0,,,,,,,,,
01/24/2016 15:15:00,CENTRL,61754,31.75,0.31,0,,,,,,,,,
01/24/2016 15:15:00,DUNWOD,61760,34.43,2.99,0,,,,,,,,,
01/24/2016 15:15:00,GENESE,61753,30.34,-1.1,0,,,,,,,,,
01/24/2016 15:15:00,H Q,61844,30.72,-0.72,0,,,,,,,,,
01/24/2016 15:15:00,HUD VL,61758,34.49,3.05,0,,,,,,,,,
01/24/2016 15:15:00,LONGIL,61762,35.66,4.21,-0.01,,,,,,,,,
01/24/2016 15:15:00,MHK VL,61756,33.01,1.57,0,,,,,,,,,
01/24/2016 15:15:00,MILLWD,61759,34.55,3.11,0,,,,,,,,,
01/24/2016 15:15:00,N.Y.C.,61761,34.52,3.08,0,,,,,,,,,
01/24/2016 15:15:00,NORTH,61755,30.9,-0.53,0,,,,,,,,,
01/24/2016 15:15:00,NPX,61845,34.05,2.61,0,,,,,,,,,
01/24/2016 15:15:00,O H,61846,28.83,-2.61,0,,,,,,,,,
01/24/2016 15:15:00,PJM,61847,32.41,0.98,0,,,,,,,,,
01/24/2016 15:15:00,WEST,61752,29.11,-2.33,0,,,,,,,,,
01/24/2016 15:20:00,CAPITL,61757,34.46,2.49,0,,,,,,,,,
01/24/2016 15:20:00,CENTRL,61754,32.28,0.32,0,,,,,,,,,
01/24/2016 15:20:00,DUNWOD,61760,35,3.04,0,,,,,,,,,
01/24/2016 15:20:00,GENESE,61753,30.84,-1.12,0,,,,,,,,,
01/24/2016 15:20:00,H Q,61844,31.23,-0.73,0,,,,,,,,,
01/24/2016 15:20:00,HUD VL,61758,35.06,3.1,0,,,,,,,,,
01/24/2016 15:20:00,LONGIL,61762,36.28,4.31,-0.01,,,,,,,,,
01/24/2016 15:20:00,MHK VL,61756,33.56,1.6,0,,,,,,,,,
01/24/2016 15:20:00,MILLWD,61759,35.13,3.16,0,,,,,,,,,
01/24/2016 15:20:00,N.Y.C.,61761,35.13,3.16,0,,,,,,,,,
01/24/2016 15:20:00,NORTH,61755,31.39,-0.57,0,,,,,,,,,
01/24/2016 15:20:00,NPX,61845,34.61,2.65,0,,,,,,,,,
01/24/2016 15:20:00,O H,61846,29.31,-2.65,0,,,,,,,,,
01/24/2016 15:20:00,PJM,61847,32.95,0.99,0,,,,,,,,,
01/24/2016 15:20:00,WEST,61752,29.6,-2.36,0,,,,,,,,,
01/24/2016 15:25:00,CAPITL,61757,38.54,2.82,0,,,,,,,,,
01/24/2016 15:25:00,CENTRL,61754,36,0.28,0,,,,,,,,,
01/24/2016 15:25:00,DUNWOD,61760,39.18,3.46,0,,,,,,,,,
01/24/2016 15:25:00,GENESE,61753,34.36,-1.36,0,,,,,,,,,
01/24/2016 15:25:00,H Q,61844,34.9,-0.82,0,,,,,,,,,
01/24/2016 15:25:00,HUD VL,61758,39.25,3.54,0,,,,,,,,,
01/24/2016 15:25:00,LONGIL,61762,46.48,4.89,-5.87,,,,,,,,,
01/24/2016 15:25:00,MHK VL,61756,37.5,1.79,0,,,,,,,,,
01/24/2016 15:25:00,MILLWD,61759,39.32,3.61,0,,,,,,,,,
01/24/2016 15:25:00,N.Y.C.,61761,39.32,3.61,0,,,,,,,,,
01/24/2016 15:25:00,NORTH,61755,35.07,-0.64,0,,,,,,,,,
01/24/2016 15:25:00,NPX,61845,38.75,3.03,0,,,,,,,,,
01/24/2016 15:25:00,O H,61846,32.61,-3.11,0,,,,,,,,,
01/24/2016 15:25:00,PJM,61847,36.79,1.07,0,,,,,,,,,
01/24/2016 15:25:00,WEST,61752,32.89,-2.82,0,,,,,,,,,
01/24/2016 15:30:00,CAPITL,61757,38.33,2.78,0,,,,,,,,,
01/24/2016 15:30:00,CENTRL,61754,35.95,0.39,0,,,,,,,,,
01/24/2016 15:30:00,DUNWOD,61760,38.97,3.41,0,,,,,,,,,
01/24/2016 15:30:00,GENESE,61753,34.31,-1.25,0,,,,,,,,,
01/24/2016 15:30:00,H Q,61844,34.74,-0.82,0,,,,,,,,,
01/24/2016 15:30:00,HUD VL,61758,39.04,3.49,0,,,,,,,,,
01/24/2016 15:30:00,LONGIL,61762,40.29,4.73,-0.01,,,,,,,,,
01/24/2016 15:30:00,MHK VL,61756,37.37,1.81,0,,,,,,,,,
01/24/2016 15:30:00,MILLWD,61759,39.11,3.56,0,,,,,,,,,
01/24/2016 15:30:00,N.Y.C.,61761,39.08,3.52,0,,,,,,,,,
01/24/2016 15:30:00,NORTH,61755,34.88,-0.68,0,,,,,,,,,
01/24/2016 15:30:00,NPX,61845,38.5,2.95,0,,,,,,,,,
01/24/2016 15:30:00,O H,61846,32.6,-2.95,0,,,,,,,,,
01/24/2016 15:30:00,PJM,61847,36.69,1.14,0,,,,,,,,,
01/24/2016 15:30:00,WEST,61752,32.92,-2.63,0,,,,,,,,,
01/24/2016 15:35:00,CAPITL,61757,38.54,2.79,0,,,,,,,,,
01/24/2016 15:35:00,CENTRL,61754,36.04,0.28,0,,,,,,,,,
01/24/2016 15:35:00,DUNWOD,61760,39.22,3.47,0,,,,,,,,,
01/24/2016 15:35:00,GENESE,61753,34.4,-1.36,0,,,,,,,,,
01/24/2016 15:35:00,H Q,61844,34.93,-0.82,0,,,,,,,,,
01/24/2016 15:35:00,HUD VL,61758,39.26,3.51,0,,,,,,,,,
01/24/2016 15:35:00,LONGIL,61762,40.58,4.82,-0.01,,,,,,,,,
01/24/2016 15:35:00,MHK VL,61756,37.54,1.79,0,,,,,,,,,
01/24/2016 15:35:00,MILLWD,61759,39.33,3.57,0,,,,,,,,,
01/24/2016 15:35:00,N.Y.C.,61761,39.33,3.57,0,,,,,,,,,
01/24/2016 15:35:00,NORTH,61755,35.15,-0.61,0,,,,,,,,,
01/24/2016 15:35:00,NPX,61845,38.76,3,0,,,,,,,,,
01/24/2016 15:35:00,O H,61846,32.64,-3.11,0,,,,,,,,,
01/24/2016 15:35:00,PJM,61847,36.86,1.11,0,,,,,,,,,
01/24/2016 15:35:00,WEST,61752,32.93,-2.83,0,,,,,,,,,
01/24/2016 15:40:00,CAPITL,61757,38.63,2.8,0,,,,,,,,,
01/24/2016 15:40:00,CENTRL,61754,36.12,0.29,0,,,,,,,,,
01/24/2016 15:40:00,DUNWOD,61760,39.27,3.44,0,,,,,,,,,
01/24/2016 15:40:00,GENESE,61753,34.44,-1.4,0,,,,,,,,,
01/24/2016 15:40:00,H Q,61844,35.05,-0.79,0,,,,,,,,,
01/24/2016 15:40:00,HUD VL,61758,39.35,3.51,0,,,,,,,,,
01/24/2016 15:40:00,LONGIL,61762,40.68,4.84,-0.01,,,,,,,,,
01/24/2016 15:40:00,MHK VL,61756,37.62,1.79,0,,,,,,,,,
01/24/2016 15:40:00,MILLWD,61759,39.42,3.58,0,,,,,,,,,
01/24/2016 15:40:00,N.Y.C.,61761,39.42,3.58,0,,,,,,,,,
01/24/2016 15:40:00,NORTH,61755,35.22,-0.61,0,,,,,,,,,
01/24/2016 15:40:00,NPX,61845,38.84,3.01,0,,,,,,,,,
01/24/2016 15:40:00,O H,61846,32.64,-3.19,0,,,,,,,,,
01/24/2016 15:40:00,PJM,61847,36.91,1.07,0,,,,,,,,,
01/24/2016 15:40:00,WEST,61752,32.93,-2.9,0,,,,,,,,,
01/24/2016 15:45:00,CAPITL,61757,38.59,2.79,0,,,,,,,,,
01/24/2016 15:45:00,CENTRL,61754,36.05,0.25,0,,,,,,,,,
01/24/2016 15:45:00,DUNWOD,61760,39.23,3.44,0,,,,,,,,,
01/24/2016 15:45:00,GENESE,61753,34.36,-1.43,0,,,,,,,,,
01/24/2016 15:45:00,H Q,61844,35.01,-0.79,0,,,,,,,,,
01/24/2016 15:45:00,HUD VL,61758,39.27,3.47,0,,,,,,,,,
01/24/2016 15:45:00,LONGIL,61762,40.56,4.76,-0.01,,,,,,,,,
01/24/2016 15:45:00,MHK VL,61756,37.55,1.75,0,,,,,,,,,
01/24/2016 15:45:00,MILLWD,61759,39.34,3.54,0,,,,,,,,,
01/24/2016 15:45:00,N.Y.C.,61761,39.34,3.54,0,,,,,,,,,
01/24/2016 15:45:00,NORTH,61755,35.26,-0.54,0,,,,,,,,,
01/24/2016 15:45:00,NPX,61845,38.76,2.97,0,,,,,,,,,
01/24/2016 15:45:00,O H,61846,32.57,-3.22,0,,,,,,,,,
01/24/2016 15:45:00,PJM,61847,36.8,1,0,,,,,,,,,
01/24/2016 15:45:00,WEST,61752,32.9,-2.9,0,,,,,,,,,
